event_date,source,medium,campaign_id,campaign,device_category,sessions,page_views,item_views,add_to_carts,checkouts,leads,purchases,purchase_revenue
2025-01-31,google,cpc,CMP-000046, Competitor Search Global Q4  ,mobile,0,0,0,0,1,0,0,0.0
2025-01-14,google,cpc,CMP-000068,product_launch_global_2025,desktop,0,0,0,1,0,0,0,0.0
2025-01-05,newsletter,email,CMP-000023,creator_spark_us_2024,mobile,0,1,0,0,0,0,0,0.0
2025-01-04,facebook,paid_social,CMP-000051,Lifecycle Winback EMEA FY25,desktop,0,1,0,0,0,0,0,0.0
2025-01-14,facebook,paid_social,CMP-000048,regional_expansion_apac_q4,desktop,0,0,1,0,0,0,0,0.0
2025-01-11,google,cpc,,Creator Spark US 2025,tablet,1,0,0,0,0,0,0,0.0
2025-01-15,google,cpc,CMP-000081,Regional Expansion EMEA FY25,desktop,0,1,0,0,0,0,0,0.0
2025-01-10,partner,referral,CMP-000059, Brand Search US Q4  ,mobile,0,0,0,0,0,0,1,548.59
2025-01-17,google,cpc,,Enterprise ABM Global 2024,desktop,0,1,0,0,0,0,0,0.0
2025-01-26,google,cpc,,Enterprise ABM APAC 2025,mobile,0,0,0,1,0,0,0,0.0
2025-01-24,tiktok,paid_social,CMP-000024,Regional Expansion EMEA Q4,mobile,0,0,0,0,1,0,0,0.0
2025-01-28,facebook,paid_social,,Holiday Promotion Global Q4,desktop,0,0,0,0,0,0,1,592.67
2025-01-05,newsletter,email,CMP-000017,Product Launch Global 2024,mobile,0,0,0,1,0,0,0,0.0
2025-01-17,tiktok,paid_social,CMP-000077,Enterprise ABM EMEA 2024,mobile,0,1,0,0,0,0,0,0.0
2025-01-16,tiktok,paid_social,CMP-000011,Competitor SEM US FY25,desktop,0,0,0,1,0,0,0,0.0
2025-01-30,tiktok,paid_social,CMP-000074, Brand Search Global Q4  ,desktop,0,1,0,0,0,0,0,0.0
2025-01-26,google,cpc,CMP-000049,enterprise_abm_us_q4,mobile,1,0,0,0,0,0,0,0.0
2025-01-20,google,cpc,CMP-000049, Cart Recovery NA 2025  ,mobile,0,0,0,0,0,0,1,766.93
2025-01-30,google,cpc,CMP-000001, Cart Recovery EMEA 2024  ,mobile,0,1,0,0,0,0,0,0.0
2025-01-13,google,cpc,CMP-000062,cart_recovery_emea_q4,mobile,0,1,0,0,0,0,0,0.0
2025-01-13,newsletter,email,CMP-000041, Holiday Promo Global FY25  ,desktop,0,1,0,0,0,0,0,0.0
2025-01-16,facebook,paid_social,CMP-000079,Retargeting APAC 2025,desktop,0,0,1,0,0,0,0,0.0
2025-01-16,facebook,paid_social,CMP-000082,Cart Recovery NA FY25,desktop,0,1,0,0,0,0,0,0.0
2025-01-26,facebook,paid_social,CMP-000022, Lifecycle Winback Global 2025  ,mobile,0,0,0,0,0,0,1,853.8
2025-01-30,(direct),(none),CMP-000033,brand_search_na_2025,mobile,0,1,0,0,0,0,0,0.0
2025-01-15,tiktok,paid_social,CMP-000011,Regional Expansion Global FY25,mobile,0,0,0,1,0,0,0,0.0
2025-01-12,google,cpc,CMP-000032,creator_spark_apac_2025,mobile,0,1,0,0,0,0,0,0.0
2025-01-05,tiktok,paid_social,CMP-000014, Creator Spark NA FY25  ,desktop,0,0,1,0,0,0,0,0.0
2025-01-07,google,cpc,CMP-000057,PRODUCT LAUNCH GLOBAL Q4,desktop,0,0,0,1,0,0,0,0.0
2025-01-09,tiktok,paid_social,CMP-000037,LIFECYCLE WINBACK NA Q4,mobile,0,0,1,0,0,0,0,0.0
2025-01-06,tiktok,paid_social,CMP-000073, Holiday Promo Global FY25  ,mobile,1,0,0,0,0,0,0,0.0
2025-01-30,google,cpc,CMP-000064,creator_spark_na_q4,desktop,1,0,0,0,0,0,0,0.0
2025-01-04,facebook,paid_social,CMP-000004, Competitor Search US FY25  ,mobile,0,0,0,1,0,0,0,0.0
2025-01-27,google,cpc,CMP-000057, Creator Spark APAC Q4  ,desktop,0,1,0,0,0,0,0,0.0
2025-01-23,newsletter,email,CMP-000041, Retargeting US Q4  ,mobile,0,1,0,0,0,0,0,0.0
2025-01-21,google,cpc,,ENTERPRISE ABM GLOBAL 2025,tablet,0,0,1,0,0,0,0,0.0
2025-01-22,google,cpc,CMP-000074,Holiday Promo US 2024,desktop,1,0,0,0,0,0,0,0.0
2025-01-12,facebook,paid_social,CMP-000073,competitor_search_emea_q4,desktop,0,1,0,0,0,0,0,0.0
2025-01-10,facebook,paid_social,CMP-000006,Lifecycle Winback NA 2025,mobile,1,0,0,0,0,0,0,0.0
2025-01-31,facebook,paid_social,CMP-000010,Retargeting APAC 2024,tablet,0,1,0,0,0,0,0,0.0
2025-01-10,tiktok,paid_social,CMP-000044, Competitor Search APAC FY25  ,desktop,0,0,0,0,0,0,1,1709.09
2025-01-03,google,cpc,CMP-000076, Lifecycle Winback EMEA FY25  ,mobile,1,0,0,0,0,0,0,0.0
2025-01-13,google,cpc,CMP-000055,enterprise_abm_apac_2025,desktop,0,0,0,0,0,1,0,0.0
2025-01-03,(direct),(none),CMP-000025,Competitor Search US 2025,desktop,0,1,0,0,0,0,0,0.0
2025-01-10,newsletter,email,CMP-000060,enterprise_abm_apac_fy25,mobile,0,1,0,0,0,0,0,0.0
2025-01-21,google,cpc,CMP-000034,Creator Spark Global Q4,desktop,0,0,0,1,0,0,0,0.0
2025-01-27,google,cpc,CMP-000043,Enterprise ABM US Q4,mobile,0,0,0,0,1,0,0,0.0
2025-01-31,(direct),(none),CMP-000081, Creator Spark US 2024  ,mobile,0,1,0,0,0,0,0,0.0
2025-01-10,google,cpc,,Brand SEM NA 2024,mobile,1,0,0,0,0,0,0,0.0
2025-01-20,google,cpc,CMP-000054,holiday_promo_na_2025,desktop,0,0,0,1,0,0,0,0.0
2025-01-01,google,cpc,CMP-000011, Lifecycle Winback NA 2024  ,mobile,0,1,0,0,0,0,0,0.0
2025-01-08,newsletter,email,, Competitor Search EMEA FY25  ,mobile,0,1,0,0,0,0,0,0.0
2025-01-06,newsletter,email,CMP-000045,retargeting_emea_2025,desktop,0,1,0,0,0,0,0,0.0
2025-01-30,google,cpc,, Holiday Promo NA 2024  ,tablet,0,1,0,0,0,0,0,0.0
2025-01-09,facebook,paid_social,CMP-000050,enterprise_abm_global_2025,mobile,0,1,0,0,0,0,0,0.0
2025-01-20,google,cpc,CMP-000035,Lifecycle Winback APAC 2024,mobile,0,1,0,0,0,0,0,0.0
2025-01-11,google,cpc,,CART RECOVERY US 2024,tablet,0,0,1,0,0,0,0,0.0
2025-01-19,google,cpc,CMP-000036,Retargeting EMEA 2024,desktop,0,0,0,1,0,0,0,0.0
2025-01-29,facebook,paid_social,,Creator Spark APAC 2025,desktop,0,0,0,0,0,0,1,1244.58
2025-01-22,tiktok,paid_social,CMP-000049,Regional Expansion NA Q4,desktop,1,0,0,0,0,0,0,0.0
2025-01-05,facebook,paid_social,CMP-000083,Brand SEM Global Q4,mobile,0,0,1,0,0,0,0,0.0
2025-01-30,(direct),(none),CMP-000017,LIFECYCLE WINBACK EMEA FY25,desktop,0,1,0,0,0,0,0,0.0
2025-01-17,partner,referral,CMP-000038, Product Launch APAC FY25  ,mobile,0,0,0,1,0,0,0,0.0
2025-01-03,google,cpc,,PRODUCT LAUNCH EMEA 2025,desktop,1,0,0,0,0,0,0,0.0
2025-01-13,newsletter,email,CMP-000024, Cart Recovery US 2025  ,desktop,0,1,0,0,0,0,0,0.0
2025-01-20,google,cpc,CMP-000050,Enterprise ABM EMEA 2024,mobile,0,1,0,0,0,0,0,0.0
2025-01-11,tiktok,paid_social,CMP-000063,lifecycle_winback_emea_2025,desktop,0,0,0,1,0,0,0,0.0
2025-01-28,google,cpc,,PRODUCT LAUNCH GLOBAL FY25,desktop,0,0,1,0,0,0,0,0.0
2025-01-07,facebook,paid_social,,Product Launch EMEA FY25,desktop,1,0,0,0,0,0,0,0.0
2025-01-24,tiktok,paid_social,,Product Launch APAC Q4,mobile,0,0,1,0,0,0,0,0.0
2025-01-14,facebook,paid_social,CMP-000038,RETARGETING US Q4,mobile,0,0,1,0,0,0,0,0.0
2025-01-14,facebook,paid_social,CMP-000074,Holiday Promo EMEA 2025,mobile,0,1,0,0,0,0,0,0.0
2025-01-22,google,cpc,CMP-000040,Cart Recovery US Q4,desktop,0,0,0,0,0,1,0,0.0
2025-01-30,google,cpc,CMP-000047,creator_spark_na_2025,mobile,0,1,0,0,0,0,0,0.0
2025-01-05,newsletter,email,CMP-000009,LIFECYCLE WINBACK GLOBAL 2025,mobile,1,0,0,0,0,0,0,0.0
2025-01-18,newsletter,email,CMP-000047,RETARGETING US FY25,mobile,0,1,0,0,0,0,0,0.0
2025-01-10,tiktok,paid_social,CMP-000077,ENTERPRISE ABM APAC Q4,desktop,0,0,0,0,0,0,1,213.7
2025-01-29,tiktok,paid_social,CMP-000059,retargeting_emea_fy25,desktop,0,1,0,0,0,0,0,0.0
2025-01-11,google,cpc,CMP-000080,Cart Recovery EMEA Q4,desktop,0,1,0,0,0,0,0,0.0
2025-01-05,facebook,paid_social,CMP-000043,Enterprise ABM US FY25,mobile,1,0,0,0,0,0,0,0.0
2025-01-16,google,cpc,CMP-000018,CREATOR SPARK APAC 2024,mobile,0,0,1,0,0,0,0,0.0
2025-01-24,google,cpc,CMP-000070,PRODUCT LAUNCH EMEA 2025,desktop,0,0,0,0,0,1,0,0.0
2025-01-06,tiktok,paid_social,CMP-000001,competitor_search_emea_2025,desktop,0,1,0,0,0,0,0,0.0
2025-01-31,tiktok,paid_social,CMP-000026,LIFECYCLE WINBACK US 2024,mobile,0,0,1,0,0,0,0,0.0
2025-01-31,facebook,paid_social,CMP-000080,Holiday Promotion APAC FY25,mobile,0,1,0,0,0,0,0,0.0
2025-01-22,facebook,paid_social,CMP-000043,lifecycle_winback_us_fy25,mobile,0,0,0,1,0,0,0,0.0
2025-01-14,tiktok,paid_social,CMP-000083,creator_spark_apac_2025,desktop,0,0,1,0,0,0,0,0.0
2025-01-12,newsletter,email,CMP-000033, Creator Spark US FY25  ,desktop,1,0,0,0,0,0,0,0.0
2025-01-26,google,cpc,CMP-000044,BRAND SEARCH EMEA Q4,desktop,0,1,0,0,0,0,0,0.0
2025-01-27,newsletter,email,CMP-000030, Competitor Search US Q4  ,desktop,1,0,0,0,0,0,0,0.0
2025-01-05,partner,referral,CMP-000061,Holiday Promotion NA FY25,desktop,0,0,1,0,0,0,0,0.0
2025-01-03,google,cpc,CMP-000067,ENTERPRISE ABM APAC Q4,desktop,0,1,0,0,0,0,0,0.0
2025-01-31,newsletter,email,CMP-000007,Brand SEM NA Q4,mobile,0,0,0,0,1,0,0,0.0
2025-01-06,google,cpc,CMP-000036,Product Launch APAC 2024,mobile,0,1,0,0,0,0,0,0.0
2025-01-31,facebook,paid_social,CMP-000059,ENTERPRISE ABM NA FY25,desktop,1,0,0,0,0,0,0,0.0
2025-01-18,facebook,paid_social,CMP-000075,Regional Expansion APAC Q4,mobile,0,0,0,1,0,0,0,0.0
2025-01-18,facebook,paid_social,CMP-000015, Cart Recovery EMEA 2024  ,mobile,0,0,0,0,1,0,0,0.0
2025-01-11,tiktok,paid_social,CMP-000028,Enterprise ABM US FY25,desktop,0,0,0,0,1,0,0,0.0
2025-01-06,facebook,paid_social,CMP-000054, Brand Search APAC 2024  ,desktop,0,0,0,1,0,0,0,0.0
2025-01-25,google,cpc,CMP-000051, Competitor Search APAC 2024  ,mobile,1,0,0,0,0,0,0,0.0
2025-01-18,tiktok,paid_social,, Creator Spark US FY25  ,tablet,0,0,1,0,0,0,0,0.0
2025-01-12,tiktok,paid_social,CMP-000003,lifecycle_winback_na_2025,mobile,0,1,0,0,0,0,0,0.0
2025-01-31,tiktok,paid_social,CMP-000018,product_launch_apac_q4,desktop,0,0,1,0,0,0,0,0.0
2025-01-01,google,cpc,CMP-000019, Retargeting US FY25  ,mobile,0,1,0,0,0,0,0,0.0
2025-01-25,(direct),(none),CMP-000061,Product Launch US 2024,desktop,0,0,1,0,0,0,0,0.0
2025-01-30,tiktok,paid_social,,Brand Search APAC 2025,mobile,1,0,0,0,0,0,0,0.0
2025-01-31,google,cpc,CMP-000040, Retargeting EMEA FY25  ,mobile,0,0,0,0,0,1,0,0.0
2025-01-11,google,cpc,CMP-000043,retargeting_emea_fy25,desktop,0,1,0,0,0,0,0,0.0
2025-01-31,google,cpc,CMP-000053,RETARGETING APAC FY25,mobile,1,0,0,0,0,0,0,0.0
2025-01-13,google,cpc,CMP-000016,Retargeting Global 2024,desktop,1,0,0,0,0,0,0,0.0
2025-01-25,google,cpc,CMP-000061,Lifecycle Winback US 2024,desktop,1,0,0,0,0,0,0,0.0
2025-01-12,(direct),(none),CMP-000083,Retargeting NA 2024,mobile,0,0,1,0,0,0,0,0.0
2025-01-02,tiktok,paid_social,CMP-000076,Brand SEM NA 2025,desktop,0,1,0,0,0,0,0,0.0
2025-01-23,tiktok,paid_social,CMP-000047,PRODUCT LAUNCH NA 2025,mobile,0,0,0,0,0,0,1,909.93
2025-01-01,tiktok,paid_social,CMP-000005,Cart Recovery US 2024,desktop,0,1,0,0,0,0,0,0.0
2025-01-21,tiktok,paid_social,CMP-000080,competitor_search_apac_2025,mobile,0,0,0,0,0,0,1,343.25
2025-01-29,(direct),(none),CMP-000002,Brand SEM NA 2025,mobile,0,0,0,0,0,1,0,0.0
2025-01-25,facebook,paid_social,CMP-000018, Holiday Promo APAC Q4  ,mobile,0,0,0,0,1,0,0,0.0
2025-01-31,google,cpc,CMP-000011, Retargeting APAC 2024  ,mobile,0,0,0,0,1,0,0,0.0
2025-01-01,newsletter,email,CMP-000067,enterprise_abm_global_2025,mobile,0,1,0,0,0,0,0,0.0
2025-01-14,newsletter,email,,LIFECYCLE WINBACK APAC Q4,desktop,0,0,0,0,1,0,0,0.0
2025-01-25,google,cpc,, Regional Expansion APAC Q4  ,desktop,0,1,0,0,0,0,0,0.0
2025-01-20,google,cpc,CMP-000080,Enterprise ABM US FY25,mobile,0,0,0,0,1,0,0,0.0
2025-01-25,google,cpc,CMP-000035,CREATOR SPARK GLOBAL 2024,desktop,0,0,1,0,0,0,0,0.0
2025-01-04,google,cpc,CMP-000077,regional_expansion_na_fy25,desktop,0,0,0,0,0,0,1,250.38
2025-01-04,(direct),(none),CMP-000032,Holiday Promotion APAC Q4,desktop,0,1,0,0,0,0,0,0.0
2025-01-06,partner,referral,CMP-000011,Retargeting EMEA FY25,mobile,0,1,0,0,0,0,0,0.0
2025-01-13,facebook,paid_social,CMP-000040, Competitor Search Global Q4  ,desktop,0,0,1,0,0,0,0,0.0
2025-01-29,google,cpc,CMP-000010,enterprise_abm_na_fy25,mobile,0,1,0,0,0,0,0,0.0
2025-01-13,partner,referral,CMP-000016,Holiday Promotion EMEA 2024,desktop,0,1,0,0,0,0,0,0.0
2025-01-04,facebook,paid_social,CMP-000050, Lifecycle Winback Global 2024  ,mobile,0,1,0,0,0,0,0,0.0
2025-01-20,tiktok,paid_social,CMP-000004, Holiday Promo EMEA Q4  ,desktop,0,1,0,0,0,0,0,0.0
2025-01-28,google,cpc,CMP-000044,Cart Recovery NA 2025,mobile,1,0,0,0,0,0,0,0.0
2025-01-20,(direct),(none),CMP-000043,Brand Search US 2025,desktop,1,0,0,0,0,0,0,0.0
2025-01-29,(direct),(none),,regional_expansion_na_q4,mobile,0,1,0,0,0,0,0,0.0
2025-01-17,newsletter,email,,Brand Search APAC Q4,mobile,0,0,0,0,1,0,0,0.0
2025-01-09,google,cpc,CMP-000013,enterprise_abm_apac_fy25,desktop,0,0,0,1,0,0,0,0.0
2025-01-14,facebook,paid_social,CMP-000037,Creator Spark Global 2024,desktop,0,0,1,0,0,0,0,0.0
2025-01-10,google,cpc,CMP-000015,Retargeting Global FY25,mobile,1,0,0,0,0,0,0,0.0
2025-01-14,newsletter,email,CMP-000025,Competitor Search Global FY25,mobile,0,0,0,0,1,0,0,0.0
2025-01-20,tiktok,paid_social,CMP-000082, Lifecycle Winback EMEA 2024  ,desktop,0,1,0,0,0,0,0,0.0
2025-01-15,partner,referral,CMP-000050,cart_recovery_na_2024,mobile,0,0,0,1,0,0,0,0.0
2025-01-10,facebook,paid_social,CMP-000053,regional_expansion_apac_fy25,mobile,0,0,0,1,0,0,0,0.0
2025-01-03,google,cpc,,Enterprise ABM NA 2024,mobile,1,0,0,0,0,0,0,0.0
2025-01-12,newsletter,email,CMP-000044,Lifecycle Winback EMEA 2025,desktop,0,0,0,0,0,1,0,0.0
2025-01-15,tiktok,paid_social,CMP-000050,REGIONAL EXPANSION APAC 2024,mobile,0,1,0,0,0,0,0,0.0
2025-01-01,(direct),(none),CMP-000012,retargeting_emea_2024,mobile,1,0,0,0,0,0,0,0.0
2025-01-28,google,cpc,CMP-000051,ENTERPRISE ABM NA Q4,mobile,0,0,0,1,0,0,0,0.0
2025-01-16,(direct),(none),CMP-000051,product_launch_global_fy25,tablet,0,0,0,0,1,0,0,0.0
2025-01-12,google,cpc,CMP-000052,Retargeting US Q4,desktop,0,1,0,0,0,0,0,0.0
2025-01-11,facebook,paid_social,CMP-000041,Holiday Promotion US 2025,mobile,0,0,0,1,0,0,0,0.0
2025-01-29,tiktok,paid_social,,ENTERPRISE ABM NA 2024,tablet,0,0,0,0,1,0,0,0.0
2025-01-07,google,cpc,,REGIONAL EXPANSION GLOBAL FY25,desktop,0,1,0,0,0,0,0,0.0
2025-01-06,tiktok,paid_social,CMP-000042,Retargeting APAC 2025,tablet,0,1,0,0,0,0,0,0.0
2025-01-12,tiktok,paid_social,CMP-000048,product_launch_us_fy25,tablet,0,0,1,0,0,0,0,0.0
2025-01-09,google,cpc,CMP-000054,Regional Expansion APAC 2025,mobile,0,1,0,0,0,0,0,0.0
2025-01-09,google,cpc,,Cart Recovery EMEA 2025,mobile,1,0,0,0,0,0,0,0.0
2025-01-12,newsletter,email,CMP-000015,Holiday Promo US Q4,mobile,0,1,0,0,0,0,0,0.0
2025-01-23,partner,referral,CMP-000038, Creator Spark APAC 2024  ,tablet,0,1,0,0,0,0,0,0.0
2025-01-22,tiktok,paid_social,CMP-000035,regional_expansion_apac_2025,desktop,0,0,0,0,0,1,0,0.0
2025-01-18,facebook,paid_social,CMP-000050,Brand Search EMEA FY25,mobile,0,1,0,0,0,0,0,0.0
2025-01-21,newsletter,email,CMP-000063,HOLIDAY PROMO APAC 2025,desktop,0,1,0,0,0,0,0,0.0
2025-01-02,facebook,paid_social,CMP-000045,HOLIDAY PROMO EMEA Q4,desktop,0,1,0,0,0,0,0,0.0
2025-01-16,(direct),(none),CMP-000070,competitor_search_emea_2025,desktop,0,1,0,0,0,0,0,0.0
2025-01-12,facebook,paid_social,CMP-000083, Regional Expansion NA Q4  ,mobile,1,0,0,0,0,0,0,0.0
2025-01-22,(direct),(none),CMP-000004,REGIONAL EXPANSION EMEA Q4,desktop,0,1,0,0,0,0,0,0.0
2025-01-20,newsletter,email,CMP-000003,PRODUCT LAUNCH US FY25,mobile,0,0,1,0,0,0,0,0.0
2025-01-27,google,cpc,CMP-000017,RETARGETING EMEA FY25,mobile,0,1,0,0,0,0,0,0.0
2025-01-18,google,cpc,CMP-000061,CART RECOVERY EMEA FY25,desktop,0,1,0,0,0,0,0,0.0
2025-01-13,newsletter,email,CMP-000020,RETARGETING EMEA 2024,mobile,0,1,0,0,0,0,0,0.0
2025-01-29,facebook,paid_social,, Creator Spark APAC Q4  ,mobile,0,0,0,0,1,0,0,0.0
2025-01-01,facebook,paid_social,,CREATOR SPARK NA 2025,desktop,0,1,0,0,0,0,0,0.0
2025-01-12,tiktok,paid_social,CMP-000062, Cart Recovery Global Q4  ,desktop,0,0,1,0,0,0,0,0.0
2025-01-10,partner,referral,CMP-000035, Holiday Promo APAC 2024  ,desktop,0,0,0,0,0,0,1,638.9
2025-01-11,google,cpc,CMP-000016,Enterprise ABM US 2024,desktop,0,0,0,0,0,0,1,909.51
2025-01-21,tiktok,paid_social,CMP-000053,Enterprise ABM APAC Q4,desktop,0,1,0,0,0,0,0,0.0
2025-01-22,google,cpc,CMP-000008,Lifecycle Winback US FY25,mobile,0,0,0,0,1,0,0,0.0
2025-01-13,facebook,paid_social,CMP-000019,Cart Recovery EMEA 2025,mobile,0,0,1,0,0,0,0,0.0
2025-01-12,newsletter,email,CMP-000065, Holiday Promo US 2024  ,desktop,1,0,0,0,0,0,0,0.0
2025-01-05,facebook,paid_social,CMP-000004,HOLIDAY PROMO EMEA 2024,mobile,0,1,0,0,0,0,0,0.0
2025-01-06,google,cpc,CMP-000017, Retargeting EMEA 2025  ,desktop,1,0,0,0,0,0,0,0.0
2025-01-23,google,cpc,CMP-000005,CART RECOVERY GLOBAL 2025,desktop,0,0,0,0,0,0,1,561.96
2025-01-14,facebook,paid_social,CMP-000039,Retargeting NA Q4,mobile,0,0,0,0,0,0,1,1221.12
2025-01-30,(direct),(none),CMP-000035,RETARGETING GLOBAL Q4,desktop,0,0,1,0,0,0,0,0.0
2025-01-16,newsletter,email,CMP-000058,holiday_promo_global_q4,mobile,1,0,0,0,0,0,0,0.0
2025-01-24,google,cpc,CMP-000052,Holiday Promo US 2025,mobile,0,1,0,0,0,0,0,0.0
2025-01-14,partner,referral,CMP-000046,holiday_promo_global_fy25,desktop,0,0,1,0,0,0,0,0.0
2025-01-01,google,cpc,CMP-000037,Product Launch Global 2025,desktop,1,0,0,0,0,0,0,0.0
2025-01-19,facebook,paid_social,CMP-000067,Creator Spark NA Q4,desktop,1,0,0,0,0,0,0,0.0
2025-01-19,facebook,paid_social,CMP-000047,Brand Search EMEA FY25,desktop,0,0,0,1,0,0,0,0.0
2025-01-13,google,cpc,CMP-000030,HOLIDAY PROMO EMEA 2024,mobile,0,1,0,0,0,0,0,0.0
2025-01-15,google,cpc,CMP-000083,Retargeting EMEA 2025,desktop,0,1,0,0,0,0,0,0.0
2025-01-08,facebook,paid_social,CMP-000013,cart_recovery_us_2025,mobile,0,1,0,0,0,0,0,0.0
2025-01-20,newsletter,email,CMP-000062,Cart Recovery NA 2024,desktop,0,1,0,0,0,0,0,0.0
2025-01-15,tiktok,paid_social,CMP-000061,REGIONAL EXPANSION GLOBAL Q4,desktop,0,1,0,0,0,0,0,0.0
2025-01-18,partner,referral,CMP-000027, Enterprise ABM NA 2024  ,mobile,0,0,1,0,0,0,0,0.0
2025-01-06,newsletter,email,CMP-000066,LIFECYCLE WINBACK EMEA FY25,mobile,0,0,0,1,0,0,0,0.0
2025-01-27,google,cpc,CMP-000082, Regional Expansion US 2025  ,desktop,0,0,0,0,0,1,0,0.0
2025-01-05,google,cpc,CMP-000006,RETARGETING US 2025,desktop,0,0,1,0,0,0,0,0.0
2025-01-20,facebook,paid_social,CMP-000016,Enterprise ABM Global 2025,mobile,0,0,0,0,1,0,0,0.0
2025-01-24,google,cpc,, Enterprise ABM NA 2025  ,mobile,0,0,0,1,0,0,0,0.0
2025-01-19,google,cpc,CMP-000077,Product Launch APAC 2025,mobile,0,1,0,0,0,0,0,0.0
2025-01-05,newsletter,email,CMP-000039,competitor_search_emea_fy25,mobile,0,1,0,0,0,0,0,0.0
2025-01-14,google,cpc,CMP-000048,Regional Expansion APAC 2025,desktop,1,0,0,0,0,0,0,0.0
2025-01-03,google,cpc,CMP-000035,Holiday Promo EMEA Q4,desktop,0,1,0,0,0,0,0,0.0
2025-01-22,newsletter,email,CMP-000072, Product Launch APAC 2024  ,desktop,0,0,0,1,0,0,0,0.0
2025-01-22,facebook,paid_social,CMP-000022,Lifecycle Winback NA Q4,mobile,0,0,1,0,0,0,0,0.0
2025-01-22,newsletter,email,CMP-000062,lifecycle_winback_global_2025,mobile,0,1,0,0,0,0,0,0.0
2025-01-27,google,cpc,CMP-000073,Holiday Promotion US 2025,mobile,0,0,0,0,0,0,1,1169.15
2025-01-31,(direct),(none),CMP-000069,Retargeting APAC FY25,desktop,1,0,0,0,0,0,0,0.0
2025-01-03,facebook,paid_social,,RETARGETING EMEA 2024,mobile,1,0,0,0,0,0,0,0.0
2025-01-27,google,cpc,CMP-000048,Cart Recovery US 2025,mobile,0,1,0,0,0,0,0,0.0
2025-01-22,tiktok,paid_social,,Brand SEM Global 2024,mobile,1,0,0,0,0,0,0,0.0
2025-01-26,google,cpc,CMP-000063, Product Launch EMEA Q4  ,mobile,0,0,0,1,0,0,0,0.0
2025-01-25,google,cpc,CMP-000083,Creator Spark NA FY25,mobile,0,0,1,0,0,0,0,0.0
2025-01-17,google,cpc,CMP-000037, Enterprise ABM NA FY25  ,mobile,0,1,0,0,0,0,0,0.0
2025-01-21,tiktok,paid_social,CMP-000001,lifecycle_winback_na_q4,mobile,0,0,0,1,0,0,0,0.0
2025-01-29,(direct),(none),CMP-000069,Creator Spark US 2025,mobile,0,0,0,0,0,1,0,0.0
2025-01-02,google,cpc,CMP-000072, Retargeting Global FY25  ,tablet,0,0,1,0,0,0,0,0.0
2025-01-19,tiktok,paid_social,CMP-000038, Lifecycle Winback EMEA FY25  ,desktop,0,0,0,1,0,0,0,0.0
2025-01-14,(direct),(none),CMP-000036,Cart Recovery NA 2025,mobile,0,0,0,1,0,0,0,0.0
2025-01-19,(direct),(none),CMP-000009,enterprise_abm_global_fy25,desktop,0,0,1,0,0,0,0,0.0
2025-01-28,partner,referral,CMP-000041,lifecycle_winback_global_2025,tablet,1,0,0,0,0,0,0,0.0
2025-01-02,tiktok,paid_social,CMP-000045,creator_spark_na_2025,mobile,0,1,0,0,0,0,0,0.0
2025-01-17,google,cpc,CMP-000031,LIFECYCLE WINBACK US FY25,desktop,1,0,0,0,0,0,0,0.0
2025-01-29,google,cpc,CMP-000052,Enterprise ABM NA 2024,desktop,0,1,0,0,0,0,0,0.0
2025-01-12,newsletter,email,CMP-000059,retargeting_emea_q4,desktop,0,0,0,0,0,1,0,0.0
2025-01-24,google,cpc,CMP-000036,HOLIDAY PROMO GLOBAL 2025,desktop,1,0,0,0,0,0,0,0.0
2025-01-22,tiktok,paid_social,CMP-000055,Competitor Search EMEA 2024,mobile,0,0,0,1,0,0,0,0.0
2025-01-12,facebook,paid_social,CMP-000033,holiday_promo_global_2024,desktop,0,1,0,0,0,0,0,0.0
2025-01-06,google,cpc,CMP-000035,Holiday Promotion US 2025,mobile,0,1,0,0,0,0,0,0.0
2025-01-23,newsletter,email,CMP-000069,holiday_promo_emea_2024,mobile,1,0,0,0,0,0,0,0.0
2025-01-08,google,cpc,CMP-000075,enterprise_abm_us_2025,desktop,1,0,0,0,0,0,0,0.0
2025-01-05,partner,referral,CMP-000005,lifecycle_winback_us_2024,desktop,0,1,0,0,0,0,0,0.0
2025-01-21,facebook,paid_social,, Lifecycle Winback US 2025  ,desktop,0,0,0,0,1,0,0,0.0
2025-01-13,partner,referral,CMP-000014,Competitor SEM US 2025,mobile,0,0,0,0,0,0,1,438.34
2025-01-22,facebook,paid_social,CMP-000020,Competitor Search US 2024,desktop,0,0,1,0,0,0,0,0.0
2025-01-18,google,cpc,CMP-000008, Brand Search APAC Q4  ,tablet,0,0,0,1,0,0,0,0.0
2025-01-29,facebook,paid_social,CMP-000073,Cart Recovery Global Q4,mobile,1,0,0,0,0,0,0,0.0
2025-01-28,google,cpc,CMP-000059,REGIONAL EXPANSION GLOBAL 2025,mobile,0,0,1,0,0,0,0,0.0
2025-01-05,google,cpc,CMP-000063,Competitor SEM EMEA FY25,desktop,0,1,0,0,0,0,0,0.0
2025-01-14,facebook,paid_social,CMP-000002,BRAND SEARCH US Q4,mobile,0,1,0,0,0,0,0,0.0
2025-01-09,newsletter,email,CMP-000011,Brand SEM APAC 2025,desktop,0,0,1,0,0,0,0,0.0
2025-01-18,newsletter,email,CMP-000041,holiday_promo_global_2024,mobile,0,0,0,0,0,1,0,0.0
